         21065184 function calls (20204408 primitive calls) in 1464.394 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     6323 1328.995    0.210 1328.995    0.210 {method 'acquire' of '_thread.lock' objects}
     2000    0.005    0.000    0.031    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/markers.py:702(_set_tickdown)
     4705    0.005    0.000    0.008    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/lib/stride_tricks.py:536(<listcomp>)
      507    0.005    0.000    0.010    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/lib/arraysetops.py:320(_unique1d)
       10    0.005    0.000  140.263   14.026 /fs04/sq58/Code/base_mammo/data_loading/displayImage.py:9(getSamples)
     4052    0.005    0.000    0.283    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/lines.py:996(get_path)
     5022    0.005    0.000    0.012    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:2421(transform_non_affine)
     2524    0.005    0.000    0.005    0.000 {method 'format' of 'str' objects}
        6    0.005    0.001    0.005    0.001 {built-in method posix.mkdir}
      960    0.005    0.000    0.573    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/ttach/base.py:56(__call__)
     1095    0.005    0.000    0.008    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/artist.py:1141(update_from)
     1400    0.005    0.000    2.746    0.002 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/spines.py:294(set_position)
      530    0.005    0.000    0.042    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:1498(_set_title_offset_trans)
     1250    0.005    0.000    0.016    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:2285(__init__)
    12880    0.005    0.000    0.005    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:876(<listcomp>)
     2012    0.005    0.000    0.265    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/markers.py:682(_set_tickleft)
    12111    0.005    0.000    0.029    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/lines.py:1183(set_markerfacecoloralt)
      804    0.005    0.000    0.005    0.000 {method 'detach' of 'torch._C._TensorBase' objects}
      235    0.005    0.000    0.173    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/optim/optimizer.py:135(wrapper)
    14055    0.005    0.000    0.005    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/lib/stride_tricks.py:540(<genexpr>)
      180    0.005    0.000    0.593    0.003 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:742(_init_axis)
     1060    0.005    0.000    0.076    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:1056(_set_position)
     2360    0.005    0.000    0.192    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/_ops.py:437(__call__)
      800    0.005    0.000    0.007    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/ma/core.py:2948(_update_from)
      890    0.005    0.000    0.005    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:1735(_set)
     4296    0.005    0.000    0.025    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/series.py:1034(_get_value)
    24228    0.005    0.000    0.005    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/artist.py:829(get_visible)
    16566    0.005    0.000    0.005    0.000 {built-in method math.cos}
        2    0.005    0.002    0.006    0.003 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/parsers/c_parser_wrapper.py:33(__init__)
      712    0.005    0.000 1327.156    1.864 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/utils/data/dataloader.py:1253(_get_data)
  960/940    0.005    0.000    0.017    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:1791(__eq__)
     8280    0.004    0.000    0.007    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:2945(<genexpr>)
      195    0.004    0.000    0.004    0.000 {built-in method torch.empty}
      480    0.004    0.000    4.588    0.010 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pytorch_grad_cam/activations_and_gradients.py:39(__call__)
    12111    0.004    0.000    0.031    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/lines.py:1163(set_markeredgecolor)
     7211    0.004    0.000    0.038    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:1796(transform)
     9849    0.004    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/text.py:1283(set_parse_math)
     1780    0.004    0.000    0.026    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:797(frozen)
     5385    0.004    0.000    0.008    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/lib/shape_base.py:608(_column_stack_dispatcher)
     6129    0.004    0.000    0.050    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/font_manager.py:721(__eq__)
     2682    0.004    0.000    0.061    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:813(from_bounds)
     4422    0.004    0.000    0.005    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/storage.py:317(__new__)
     6100    0.004    0.000    0.011    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/_collections_abc.py:760(__iter__)
     2435    0.004    0.000    0.004    0.000 {built-in method builtins.min}
      210    0.004    0.000    0.109    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/figure.py:218(_get_draw_artists)
      105    0.004    0.000    4.349    0.041 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/PIL/Image.py:2347(save)
     9676    0.004    0.000    0.004    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     1276    0.004    0.000    0.010    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/text.py:1227(_preprocess_math)
      820    0.004    0.000    0.076    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/functional.py:1200(adaptive_avg_pool2d)
      697    0.004    0.000    0.004    0.000 {method 'write' of '_io.BufferedRandom' objects}
    22080    0.004    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/font_manager.py:727(get_family)
  240/160    0.004    0.000    0.160    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/offsetbox.py:425(get_extent_offsets)
      320    0.004    0.000   16.488    0.052 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/image.py:947(make_image)
      480    0.004    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pytorch_grad_cam/base_cam.py:77(<listcomp>)
      494    0.004    0.000    0.503    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:291(draw)
     7005    0.004    0.000    0.011    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:2602(get_matrix)
     1360    0.004    0.000    0.011    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:2947(_get_axis_map)
      320    0.004    0.000    0.010    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/ticker.py:754(_set_order_of_magnitude)
      895    0.004    0.000    0.019    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:3577(get_xlim)
      145    0.004    0.000    0.005    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/inspect.py:2879(_bind)
     1180    0.004    0.000    0.023    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/autograd/profiler.py:478(__init__)
    10798    0.004    0.000    0.004    0.000 {pandas._libs.lib.is_list_like}
      757    0.004    0.000 1327.147    1.753 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/utils/data/dataloader.py:1107(_try_get_data)
     1168    0.004    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:2919(_interval_contains_close)
    21258    0.004    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/font_manager.py:907(get_math_fontfamily)
       30    0.004    0.000    0.004    0.000 {built-in method torch.randperm}
     6458    0.004    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/construction.py:431(ensure_wrapped_if_datetimelike)
      820    0.004    0.000    0.029    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/modules/pooling.py:165(forward)
     1887    0.004    0.000    0.029    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/_utils.py:144(_rebuild_tensor)
     2725    0.004    0.000    0.004    0.000 {built-in method numpy.empty}
     1276    0.004    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/text.py:25(get_rotation)
      480    0.004    0.000    0.079    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pytorch_grad_cam/activations_and_gradients.py:19(save_activation)
      640    0.004    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/utils/hooks.py:15(__init__)
        3    0.004    0.001    0.014    0.005 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/font_manager.py:1311(_findfont_cached)
     4296    0.004    0.000    0.008    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/indexes/base.py:5174(_get_values_for_loc)
     2810    0.004    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:374(width)
     2542    0.004    0.000    0.022    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/artist.py:887(_set_gc_clip)
      324    0.003    0.000    0.009    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/_tensor.py:262(_reduce_ex_internal)
     4296    0.003    0.000    0.012    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/indexes/base.py:3317(get_loc)
     7121    0.003    0.000    0.003    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
    18312    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/fromnumeric.py:193(_reshape_dispatcher)
      720    0.003    0.000    0.168    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/spines.py:423(linear_spine)
      705    0.003    0.000    1.604    0.002 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:3195(grid)
     1105    0.003    0.000    0.007    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/patches.py:418(set_linestyle)
    22080    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/font_manager.py:746(get_variant)
        1    0.003    0.003    0.024    0.024 {method 'dump' of '_pickle.Pickler' objects}
     8480    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:687(isDefault_majloc)
      710    0.003    0.000    0.014    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/offsetbox.py:48(_get_packed_offsets)
     2211    0.003    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/_utils.py:650(_element_size)
     2000    0.003    0.000    0.020    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/markers.py:696(_set_tickup)
     2175    0.003    0.000    0.008    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/patches.py:398(set_linewidth)
     2183    0.003    0.000    0.044    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/numerictypes.py:599(find_common_type)
      350    0.003    0.000    0.148    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/offsetbox.py:808(get_extent)
    23501    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/font_manager.py:775(get_size_in_points)
     2012    0.003    0.000    0.021    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/markers.py:688(_set_tickright)
    14720    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:770(<genexpr>)
      320    0.003    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/ticker.py:1880(scale_range)
      120    0.003    0.000    0.005    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/utils/data/_utils/signal_handling.py:63(handler)
    16566    0.003    0.000    0.003    0.000 {built-in method math.sin}
     2280    0.003    0.000    0.021    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:1628(safe_first_element)
     2234    0.003    0.000    0.059    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:326(xmin)
       80    0.003    0.000    0.003    0.000 {cvtColor}
     2156    0.003    0.000    0.010    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/internals/blocks.py:1858(maybe_coerce_values)
     4240    0.003    0.000    0.055    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:1567(set_major_formatter)
     2188    0.003    0.000    0.010    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/construction.py:673(_try_cast)
     2152    0.003    0.000    0.046    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/internals/managers.py:1569(from_array)
      150    0.003    0.000    0.007    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/multiprocessing/connection.py:506(Pipe)
    19500    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:357(<genexpr>)
    12455    0.003    0.000    0.003    0.000 {method 'is_complex' of 'torch._C._TensorBase' objects}
     2154    0.003    0.000    0.008    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/_config/config.py:96(_get_single_key)
      340    0.003    0.000    0.003    0.000 {method 'type' of 'torch._C._TensorBase' objects}
      215    0.003    0.000    0.424    0.002 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/backends/backend_agg.py:441(get_renderer)
      120    0.003    0.000    4.454    0.037 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/multiprocessing/context.py:221(_Popen)
      480    0.003    0.000    0.009    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pytorch_grad_cam/base_cam.py:112(<listcomp>)
      611    0.003    0.000    0.003    0.000 {method 'sort' of 'numpy.ndarray' objects}
      800    0.003    0.000    0.012    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/ma/core.py:2974(__array_finalize__)
      340    0.003    0.000    0.057    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/gridspec.py:668(get_position)
      120    0.003    0.000    4.451    0.037 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/multiprocessing/context.py:274(_Popen)
     3848    0.003    0.000    0.011    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:752(get_transform)
2755/1340    0.003    0.000    1.616    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/_api/deprecation.py:294(wrapper)
1970/1647    0.003    0.000    0.003    0.000 {built-in method _abc._abc_subclasscheck}
     1420    0.003    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/getlimits.py:382(__new__)
     2192    0.003    0.000    0.007    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/common.py:190(is_sparse)
     2800    0.003    0.000    0.036    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/text.py:1138(set_position)
     1780    0.003    0.000    0.020    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:259(frozen)
     2148    0.003    0.000    0.329    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/indexing.py:918(__getitem__)
     1250    0.003    0.000    0.010    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:1100(_set_artist_props)
     4008    0.003    0.000    0.008    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/scale.py:116(get_transform)
    22080    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/font_manager.py:739(get_style)
      180    0.003    0.000    0.029    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:804(_set_lim_and_transforms)
    17320    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:558(formatter)
      360    0.003    0.000    0.145    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:3358(tick_params)
    22080    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/font_manager.py:752(get_weight)
      160    0.003    0.000    0.282    0.002 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_axes.py:5278(imshow)
    22080    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/font_manager.py:761(get_stretch)
      330    0.003    0.000    0.128    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/multiprocessing/context.py:64(Lock)
     2542    0.003    0.000    0.058    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/backend_bases.py:658(new_gc)
     1780    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:1850(is_separable)
      724    0.003    0.000    0.438    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/backends/backend_agg.py:133(draw_path)
       80    0.003    0.000    1.228    0.015 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/PIL/JpegImagePlugin.py:634(_save)
     3320    0.003    0.000    0.042    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:780(viewLim)
    12088    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/artist.py:897(get_rasterized)
     9765    0.003    0.000    0.003    0.000 {method 'lower' of 'str' objects}
       50    0.003    0.000   60.419    1.208 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/utils/data/dataloader.py:1388(_shutdown_workers)
    13580    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:826(<listcomp>)
    12111    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/markers.py:371(_set_nothing)
     2340    0.003    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:598(push)
      142    0.003    0.000    0.061    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/logging/__init__.py:221(_releaseLock)
     4012    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:222(get_tick_padding)
     8108    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:1772(<lambda>)
        5    0.003    0.001    0.179    0.036 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/tight_layout.py:19(_auto_adjust_subplotpars)
        8    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:914(get_data)
     2012    0.003    0.000    0.051    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:500(_get_text2_transform)
      180    0.003    0.000    0.215    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:2013(__init__)
      750    0.003    0.000    0.070    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/multiprocessing/util.py:171(register_after_fork)
      530    0.003    0.000    0.034    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:992(_update_transScale)
    11201    0.003    0.000    0.003    0.000 {method 'values' of 'collections.OrderedDict' objects}
     1750    0.003    0.000    0.006    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/_collections_abc.py:742(__iter__)
     4296    0.003    0.000    0.006    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/indexes/base.py:5695(_maybe_cast_indexer)
    21261    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/font_manager.py:778(get_file)
      272    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:557(__setitem__)
      248    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/lib/stride_tricks.py:339(_broadcast_to)
     2148    0.003    0.000    0.005    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/common.py:574(is_dtype_equal)
     4478    0.003    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1420(is_extension_array_dtype)
      235    0.003    0.000    0.154    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/optim/optimizer.py:19(_use_grad)
     2156    0.003    0.000    0.007    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/series.py:627(name)
     1610    0.003    0.000    0.036    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:2327(blended_transform_factory)
     1887    0.003    0.000    0.032    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/_utils.py:150(_rebuild_tensor_v2)
      600    0.003    0.000    0.020    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/tempfile.py:156(<listcomp>)
      757    0.003    0.000    0.005    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/threading.py:1092(is_alive)
      302    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/inspect.py:2835(parameters)
     4296    0.003    0.000    0.003    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
      425    0.003    0.000    0.003    0.000 {method 'extend' of 'list' objects}
     1825    0.003    0.000    0.007    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/patches.py:477(set_capstyle)
     4310    0.003    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1744(pandas_dtype)
     1303    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap>:416(parent)
     2012    0.003    0.000    0.057    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:497(_get_text1_transform)
     4546    0.003    0.000    0.005    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1578(_is_dtype_type)
    12088    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/artist.py:922(get_agg_filter)
     2000    0.003    0.000    0.058    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:436(_get_text1_transform)
     4244    0.003    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/pathlib.py:1034(_init)
       80    0.003    0.000    0.155    0.002 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:4570(get_tightbbox)
     1551    0.003    0.000    0.005    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/path.py:162(_fast_from_codes_and_verts)
      822    0.002    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/font_manager.py:1188(score_stretch)
